ablation,task,regime,split,seed,episodes,success,success_probability,contact_mode_f1,boundary_error,unsafe_impulse,jam_rate,slip_overshoot,intervention_cost,data_efficiency_proxy
full_contact_mode_boundary_atlas,tool_levering,stick_slip_transition,combined_stress,3,84,0.5,0.5305,0.6475,0.2483,0.0691,0.0798,0.0685,0.2175,0.5921
full_contact_mode_boundary_atlas,tool_levering,stick_slip_transition,combined_stress,4,84,0.5952,0.5326,0.6288,0.2393,0.0601,0.0899,0.0692,0.2175,0.6165
full_contact_mode_boundary_atlas,tool_levering,stick_slip_transition,combined_stress,5,84,0.5952,0.5365,0.6386,0.247,0.0608,0.0961,0.0613,0.2175,0.5895
full_contact_mode_boundary_atlas,tool_levering,stick_slip_transition,combined_stress,6,84,0.5,0.5199,0.6341,0.2482,0.0638,0.0956,0.0527,0.2175,0.6037
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,0,84,0.619,0.5478,0.6186,0.2479,0.058,0.0808,0.0506,0.2147,0.6143
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,1,84,0.5595,0.5362,0.6408,0.2481,0.0562,0.0873,0.0555,0.2147,0.6214
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,2,84,0.631,0.5428,0.631,0.2478,0.0568,0.0771,0.0524,0.2147,0.6034
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,3,84,0.5476,0.5417,0.6295,0.2388,0.0627,0.0811,0.0556,0.2147,0.5896
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,4,84,0.4762,0.5355,0.6348,0.2359,0.0608,0.0839,0.0464,0.2147,0.6148
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,5,84,0.5238,0.5416,0.6393,0.237,0.0631,0.0833,0.056,0.2147,0.6101
full_contact_mode_boundary_atlas,tool_levering,unilateral_lift_off,combined_stress,6,84,0.5833,0.5393,0.6442,0.2371,0.0646,0.0872,0.0576,0.2147,0.6107
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,0,84,0.4048,0.5187,0.6406,0.2467,0.0679,0.105,0.0547,0.2202,0.603
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,1,84,0.5476,0.5141,0.6422,0.2509,0.0673,0.0949,0.0611,0.2202,0.609
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,2,84,0.369,0.5089,0.6173,0.245,0.0806,0.0939,0.0459,0.2202,0.605
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,3,84,0.4405,0.5194,0.6293,0.2489,0.0684,0.1052,0.0633,0.2202,0.6133
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,4,84,0.4643,0.5165,0.6504,0.2479,0.0694,0.1015,0.0546,0.2202,0.5955
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,5,84,0.5238,0.5273,0.6366,0.2408,0.072,0.0953,0.0581,0.2202,0.5989
full_contact_mode_boundary_atlas,tool_levering,contact_jamming,combined_stress,6,84,0.5476,0.5368,0.6478,0.2528,0.0653,0.11,0.0636,0.2202,0.611
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,0,84,0.5714,0.5018,0.6238,0.2691,0.0799,0.0915,0.0515,0.2198,0.5986
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,1,84,0.5595,0.5282,0.6365,0.2558,0.0843,0.0921,0.0537,0.2198,0.6008
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,2,84,0.4405,0.5186,0.6259,0.2583,0.0835,0.0814,0.0572,0.2198,0.5976
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,3,84,0.4881,0.5221,0.643,0.2528,0.0737,0.0905,0.0556,0.2198,0.595
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,4,84,0.5119,0.524,0.627,0.2569,0.0849,0.0911,0.0546,0.2198,0.5986
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,5,84,0.4881,0.5206,0.6304,0.2632,0.0779,0.0955,0.0562,0.2198,0.5963
full_contact_mode_boundary_atlas,tool_levering,release_snap,combined_stress,6,84,0.5952,0.5158,0.6237,0.2587,0.0837,0.0959,0.0443,0.2198,0.6089
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,0,84,0.5238,0.4948,0.6379,0.2665,0.0888,0.1137,0.0553,0.2221,0.6109
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,1,84,0.4643,0.5083,0.6401,0.2681,0.087,0.1085,0.0721,0.2221,0.6076
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,2,84,0.5,0.507,0.6343,0.2578,0.0873,0.1031,0.0631,0.2221,0.6156
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,3,84,0.4643,0.5009,0.6594,0.2585,0.094,0.103,0.057,0.2221,0.6244
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,4,84,0.4524,0.5059,0.6319,0.2596,0.0837,0.1019,0.0581,0.2221,0.6049
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,5,84,0.5595,0.4908,0.6331,0.269,0.0857,0.1122,0.0597,0.2221,0.6027
full_contact_mode_boundary_atlas,tool_levering,combined_contact_shock,combined_stress,6,84,0.5357,0.5067,0.6393,0.2653,0.0857,0.1063,0.0583,0.2221,0.6209
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,0,84,0.5357,0.5698,0.6375,0.2232,0.0401,0.0689,0.0615,0.2046,0.6038
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,1,84,0.6429,0.5742,0.6345,0.2181,0.0314,0.0709,0.0502,0.2046,0.5959
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,2,84,0.5595,0.5674,0.6095,0.2228,0.0367,0.0794,0.0458,0.2046,0.6044
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,3,84,0.5238,0.5714,0.6443,0.2247,0.047,0.0831,0.0429,0.2046,0.6041
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,4,84,0.5595,0.5549,0.6277,0.2342,0.0443,0.0762,0.0554,0.2046,0.6028
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,5,84,0.5952,0.5668,0.6295,0.224,0.0423,0.0736,0.0533,0.2046,0.6057
full_contact_mode_boundary_atlas,mobile_pushing,nominal_contact,combined_stress,6,84,0.5595,0.5619,0.6207,0.2251,0.0378,0.0811,0.0448,0.2046,0.5988
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,0,84,0.5952,0.5444,0.6296,0.2508,0.0748,0.0883,0.044,0.2188,0.6123
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,1,84,0.5476,0.5477,0.6319,0.2384,0.067,0.0888,0.0445,0.2188,0.6057
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,2,84,0.4524,0.5364,0.6397,0.2477,0.0799,0.0914,0.0425,0.2188,0.6146
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,3,84,0.5952,0.541,0.633,0.2481,0.0726,0.0864,0.0474,0.2188,0.6198
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,4,84,0.5714,0.5487,0.6315,0.2522,0.0694,0.09,0.0509,0.2188,0.6088
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,5,84,0.5357,0.5475,0.6304,0.2531,0.0772,0.0831,0.047,0.2188,0.6082
full_contact_mode_boundary_atlas,mobile_pushing,impact_onset,combined_stress,6,84,0.6429,0.5468,0.6214,0.2465,0.0833,0.0818,0.0449,0.2188,0.5946
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,0,84,0.4524,0.5463,0.6319,0.2501,0.0573,0.087,0.0753,0.2175,0.6194
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,1,84,0.5119,0.5356,0.6412,0.2564,0.0539,0.086,0.0717,0.2175,0.6142
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,2,84,0.5476,0.5392,0.6283,0.2418,0.0585,0.0856,0.07,0.2175,0.6137
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,3,84,0.5952,0.543,0.6177,0.2494,0.0606,0.0868,0.0754,0.2175,0.5996
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,4,84,0.5238,0.5556,0.6374,0.2511,0.0653,0.0785,0.0714,0.2175,0.6024
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,5,84,0.5833,0.5383,0.6366,0.2476,0.0596,0.0835,0.0834,0.2175,0.6052
full_contact_mode_boundary_atlas,mobile_pushing,stick_slip_transition,combined_stress,6,84,0.5119,0.5555,0.6231,0.2494,0.0621,0.0797,0.0793,0.2175,0.6022
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,0,84,0.5238,0.5397,0.6326,0.2457,0.0643,0.0756,0.0506,0.2147,0.6024
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,1,84,0.5714,0.5375,0.6335,0.2397,0.0583,0.0826,0.0551,0.2147,0.5953
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,2,84,0.5476,0.548,0.6305,0.2346,0.0583,0.0839,0.0541,0.2147,0.5906
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,3,84,0.5833,0.5533,0.6361,0.2348,0.0662,0.0773,0.0464,0.2147,0.6165
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,4,84,0.4286,0.5539,0.6347,0.2364,0.0516,0.0874,0.0436,0.2147,0.6082
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,5,84,0.5119,0.56,0.6224,0.2465,0.054,0.0783,0.0596,0.2147,0.6108
full_contact_mode_boundary_atlas,mobile_pushing,unilateral_lift_off,combined_stress,6,84,0.5714,0.5535,0.6359,0.2333,0.0579,0.0853,0.0487,0.2147,0.6106
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,0,84,0.5714,0.5429,0.6197,0.2531,0.0707,0.0947,0.0582,0.2202,0.5964
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,1,84,0.5,0.5406,0.6401,0.2372,0.0757,0.0913,0.059,0.2202,0.6117
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,2,84,0.5952,0.5358,0.6301,0.2441,0.0615,0.0875,0.0555,0.2202,0.6114
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,3,84,0.4881,0.526,0.6317,0.2527,0.0617,0.1028,0.0603,0.2202,0.6082
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,4,84,0.5119,0.5293,0.6199,0.2523,0.0609,0.0866,0.0534,0.2202,0.5887
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,5,84,0.4762,0.5345,0.6171,0.2326,0.0629,0.085,0.0574,0.2202,0.5902
full_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,6,84,0.5238,0.5398,0.6179,0.2356,0.0678,0.0986,0.0602,0.2202,0.5896
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,0,84,0.4643,0.5473,0.6267,0.2441,0.075,0.0895,0.0579,0.2198,0.5995
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,1,84,0.5357,0.5477,0.6376,0.241,0.0721,0.096,0.0647,0.2198,0.6029
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,2,84,0.5714,0.5448,0.6419,0.2504,0.0675,0.0869,0.059,0.2198,0.5964
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,3,84,0.5119,0.5411,0.6365,0.2534,0.0774,0.0831,0.0547,0.2198,0.5995
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,4,84,0.5119,0.5397,0.6354,0.2531,0.0736,0.0876,0.064,0.2198,0.6077
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,5,84,0.5357,0.5501,0.6396,0.2439,0.071,0.0784,0.0599,0.2198,0.6032
full_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,6,84,0.6548,0.5466,0.6386,0.2529,0.0736,0.0808,0.0679,0.2198,0.5864
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,0,84,0.4762,0.519,0.6233,0.2689,0.0756,0.096,0.0698,0.2221,0.5995
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,1,84,0.4881,0.5166,0.6108,0.2507,0.0691,0.0999,0.0629,0.2221,0.6041
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,2,84,0.4643,0.5321,0.6503,0.2595,0.0762,0.0965,0.0685,0.2221,0.6114
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,3,84,0.5833,0.5268,0.6267,0.2597,0.0753,0.0996,0.0658,0.2221,0.5964
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,4,84,0.5238,0.5216,0.6294,0.258,0.0765,0.1025,0.0702,0.2221,0.5954
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,5,84,0.5,0.5138,0.6083,0.2607,0.0779,0.0948,0.0718,0.2221,0.6013
full_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,6,84,0.5,0.5098,0.6319,0.2637,0.0793,0.0968,0.0659,0.2221,0.6067
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,0,84,0.6071,0.5176,0.4573,0.2756,0.0444,0.0813,0.0518,0.2003,0.469
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,1,84,0.5119,0.5227,0.478,0.2695,0.0386,0.0922,0.0524,0.2003,0.4705
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,2,84,0.5595,0.5119,0.4748,0.2507,0.0361,0.0902,0.0486,0.2003,0.4699
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,3,84,0.5,0.5111,0.4601,0.2671,0.0448,0.0932,0.0446,0.2003,0.4731
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,4,84,0.5714,0.5167,0.4861,0.2733,0.0373,0.0859,0.0518,0.2003,0.4796
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,5,84,0.4643,0.498,0.4538,0.2556,0.0413,0.0902,0.0547,0.2003,0.4669
minus_contact_mode_classifier,peg_insertion,nominal_contact,combined_stress,6,84,0.5714,0.5227,0.4691,0.271,0.0468,0.0876,0.0565,0.2003,0.4595
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,0,84,0.5119,0.4609,0.4599,0.3219,0.0902,0.1203,0.0564,0.2145,0.4714
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,1,84,0.3929,0.4659,0.4679,0.3143,0.0836,0.1236,0.0563,0.2145,0.4667
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,2,84,0.4524,0.4726,0.467,0.3087,0.0877,0.1191,0.0493,0.2145,0.4725
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,3,84,0.5119,0.4618,0.473,0.3139,0.0909,0.1189,0.0561,0.2145,0.4723
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,4,84,0.5833,0.4617,0.4645,0.3149,0.0927,0.1226,0.0599,0.2145,0.4728
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,5,84,0.4643,0.4532,0.473,0.3134,0.0866,0.1301,0.059,0.2145,0.4717
minus_contact_mode_classifier,peg_insertion,impact_onset,combined_stress,6,84,0.4286,0.4551,0.4888,0.3142,0.0836,0.1217,0.0551,0.2145,0.469
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,0,84,0.5595,0.4755,0.4766,0.3011,0.0608,0.1181,0.0627,0.2132,0.4724
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,1,84,0.4881,0.4832,0.4714,0.295,0.0699,0.115,0.0727,0.2132,0.4611
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,2,84,0.4048,0.4728,0.4864,0.304,0.0661,0.1053,0.0719,0.2132,0.4665
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,3,84,0.4881,0.4711,0.4728,0.3023,0.0769,0.1172,0.0668,0.2132,0.4725
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,4,84,0.4405,0.4734,0.4622,0.3027,0.0669,0.1182,0.0736,0.2132,0.4774
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,5,84,0.4286,0.4711,0.4713,0.2997,0.072,0.1167,0.0695,0.2132,0.4389
minus_contact_mode_classifier,peg_insertion,stick_slip_transition,combined_stress,6,84,0.5476,0.4811,0.4816,0.2979,0.0637,0.1066,0.0743,0.2132,0.4677
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,0,84,0.4762,0.4826,0.4726,0.2987,0.0676,0.1025,0.0589,0.2104,0.4592
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,1,84,0.4524,0.4853,0.4498,0.2978,0.0709,0.108,0.0574,0.2104,0.4652
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,2,84,0.5238,0.4792,0.4604,0.2943,0.0641,0.0985,0.0575,0.2104,0.468
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,3,84,0.4762,0.4826,0.4771,0.2829,0.0659,0.1036,0.0617,0.2104,0.4646
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,4,84,0.381,0.4774,0.4768,0.2981,0.059,0.1091,0.0671,0.2104,0.4707
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,5,84,0.4643,0.4958,0.4907,0.2848,0.0708,0.1079,0.0504,0.2104,0.4725
minus_contact_mode_classifier,peg_insertion,unilateral_lift_off,combined_stress,6,84,0.4881,0.5029,0.4714,0.2817,0.0633,0.1005,0.0488,0.2104,0.4654
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,0,84,0.4762,0.4594,0.4903,0.2874,0.0751,0.1567,0.0591,0.2159,0.4697
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,1,84,0.4643,0.452,0.4735,0.2848,0.08,0.1568,0.0535,0.2159,0.4748
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,2,84,0.5,0.4474,0.4684,0.3,0.0748,0.1562,0.0646,0.2159,0.4543
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,3,84,0.4286,0.4565,0.4714,0.2985,0.0761,0.147,0.058,0.2159,0.4565
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,4,84,0.4524,0.4568,0.4694,0.2981,0.0784,0.1549,0.0587,0.2159,0.4527
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,5,84,0.3929,0.4566,0.4729,0.2899,0.0687,0.1566,0.0573,0.2159,0.4623
minus_contact_mode_classifier,peg_insertion,contact_jamming,combined_stress,6,84,0.4405,0.4583,0.4746,0.2804,0.0731,0.1479,0.0584,0.2159,0.4654
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,0,84,0.4048,0.4601,0.4734,0.3087,0.0821,0.1082,0.0597,0.2155,0.4599
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,1,84,0.4524,0.4682,0.473,0.3221,0.0881,0.1178,0.0518,0.2155,0.4784
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,2,84,0.4405,0.4657,0.4716,0.3164,0.0847,0.1185,0.0541,0.2155,0.463
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,3,84,0.4405,0.4737,0.4565,0.3105,0.0863,0.1165,0.0612,0.2155,0.4673
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,4,84,0.5476,0.4662,0.4771,0.3134,0.0948,0.1194,0.067,0.2155,0.4623
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,5,84,0.3095,0.4754,0.4782,0.3106,0.0821,0.1162,0.0657,0.2155,0.4635
minus_contact_mode_classifier,peg_insertion,release_snap,combined_stress,6,84,0.4524,0.4823,0.4743,0.3116,0.0789,0.1059,0.0531,0.2155,0.4714
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,0,84,0.3929,0.4326,0.4737,0.3298,0.1002,0.1585,0.0717,0.2178,0.4636
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,1,84,0.4405,0.4352,0.4663,0.3313,0.0959,0.167,0.0585,0.2178,0.4674
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,2,84,0.4524,0.436,0.4653,0.3266,0.0932,0.1598,0.0725,0.2178,0.4718
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,3,84,0.5357,0.4385,0.4781,0.3337,0.1003,0.1486,0.0581,0.2178,0.4725
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,4,84,0.4643,0.4357,0.4753,0.3271,0.0936,0.159,0.0646,0.2178,0.4663
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,5,84,0.4167,0.4331,0.4816,0.3232,0.084,0.1507,0.0689,0.2178,0.4741
minus_contact_mode_classifier,peg_insertion,combined_contact_shock,combined_stress,6,84,0.3214,0.4228,0.4778,0.334,0.0889,0.1504,0.0694,0.2178,0.4675
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,0,84,0.4881,0.5438,0.4648,0.2448,0.0346,0.0901,0.0585,0.2003,0.4634
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,1,84,0.5714,0.5224,0.4722,0.2581,0.0349,0.0853,0.0531,0.2003,0.4771
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,2,84,0.4643,0.5201,0.4686,0.2617,0.0422,0.0885,0.0532,0.2003,0.4619
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,3,84,0.5952,0.5308,0.4725,0.25,0.043,0.0884,0.0525,0.2003,0.4789
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,4,84,0.5714,0.5341,0.4841,0.2475,0.0356,0.0846,0.0484,0.2003,0.4656
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,5,84,0.6071,0.5317,0.4683,0.2588,0.0365,0.083,0.0567,0.2003,0.4566
minus_contact_mode_classifier,drawer_opening,nominal_contact,combined_stress,6,84,0.5238,0.5424,0.4621,0.2578,0.0444,0.0735,0.0438,0.2003,0.4689
minus_contact_mode_classifier,drawer_opening,impact_onset,combined_stress,0,84,0.4643,0.4825,0.4805,0.2967,0.0858,0.1034,0.0499,0.2145,0.4651
minus_contact_mode_classifier,drawer_opening,impact_onset,combined_stress,1,84,0.4881,0.4971,0.4772,0.2988,0.08,0.1011,0.0539,0.2145,0.466
minus_contact_mode_classifier,drawer_opening,impact_onset,combined_stress,2,84,0.4643,0.4932,0.4627,0.296,0.0722,0.1058,0.0446,0.2145,0.4668
minus_contact_mode_classifier,drawer_opening,impact_onset,combined_stress,3,84,0.5119,0.5035,0.4899,0.2883,0.0803,0.1125,0.0548,0.2145,0.4594
