ablation,task,regime,split,seed,episodes,interpretation,success,success_probability,utility,contact_mode_f1,boundary_error,complementarity_residual,impulse_violation,unsafe_impulse,jam_rate,slip_overshoot,mode_switch_latency,recovery_success,energy_spike,calibration_ece,intervention_cost,fixed_risk_coverage,regret_to_oracle
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.666667,0.632491,0.712894,0.408854,0.190327,0.029634,0.034158,0.003641,0.0252,0.027756,0.043679,0.479612,0.01395,0.051002,0.186896,0.57669,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.666667,0.627741,0.712221,0.415316,0.187491,0.033758,0.027787,0.005299,0.031475,0.035627,0.043916,0.467236,0.01564,0.04645,0.183748,0.574442,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.833333,0.633407,0.882164,0.434464,0.184649,0.024611,0.025548,0.007444,0.021459,0.033954,0.046818,0.468539,0.014466,0.04366,0.184873,0.575334,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,1.0,0.634265,1.0,0.422089,0.195928,0.030861,0.019931,0.003415,0.024129,0.021851,0.055648,0.473979,0.018581,0.054482,0.193231,0.576966,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.666667,0.632951,0.714405,0.431883,0.18754,0.034425,0.033982,0.004765,0.028476,0.029079,0.048085,0.482725,0.012469,0.044927,0.186439,0.576275,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.5,0.646964,0.549605,0.429604,0.187787,0.025996,0.026909,0.001864,0.01838,0.025914,0.045157,0.472589,0.01,0.047095,0.186763,0.577365,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.333333,0.62349,0.377141,0.416556,0.19079,0.03179,0.034963,0.012,0.030598,0.03229,0.051303,0.464601,0.015012,0.051382,0.180907,0.573633,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.666667,0.62768,0.713172,0.419626,0.190326,0.03208,0.041321,0.006437,0.019354,0.021033,0.040576,0.479253,0.021271,0.050386,0.187207,0.577372,0.0
minus_contact_mode_classifier,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.5,0.631073,0.546852,0.419649,0.19705,0.030167,0.016503,0.006194,0.024975,0.021234,0.051569,0.465095,0.012752,0.046749,0.192145,0.57598,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.5,0.600089,0.535716,0.402466,0.224353,0.055657,0.046191,0.014453,0.042169,0.022471,0.050594,0.467586,0.026195,0.048104,0.191513,0.573073,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.333333,0.60871,0.369583,0.425009,0.22261,0.05224,0.055526,0.019201,0.038025,0.028275,0.05369,0.467736,0.02284,0.054485,0.189496,0.572319,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.833333,0.597745,0.870908,0.424831,0.218832,0.049117,0.048622,0.029472,0.03401,0.027295,0.054587,0.480417,0.0241,0.051221,0.189314,0.57202,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.666667,0.609129,0.70423,0.434385,0.224159,0.048918,0.054234,0.03138,0.039992,0.031255,0.050266,0.496938,0.025739,0.054715,0.187412,0.57181,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,0.666667,0.597409,0.703446,0.413957,0.226433,0.049104,0.050172,0.023312,0.040892,0.028324,0.047273,0.475252,0.013184,0.048374,0.190501,0.571863,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.5,0.604463,0.536745,0.428013,0.233054,0.055272,0.046543,0.02337,0.040668,0.0257,0.050095,0.481068,0.026825,0.053006,0.18431,0.572436,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.666667,0.598739,0.702278,0.423197,0.227602,0.049609,0.050581,0.02482,0.03832,0.029037,0.044407,0.460611,0.023817,0.055456,0.190365,0.570959,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.333333,0.603216,0.369577,0.41398,0.22604,0.048864,0.05488,0.027623,0.036097,0.027978,0.046632,0.476084,0.020111,0.050268,0.183135,0.571774,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.666667,0.61685,0.704369,0.416503,0.211267,0.047877,0.048136,0.024667,0.044791,0.03312,0.052435,0.49032,0.026901,0.050814,0.190408,0.57179,0.0
minus_contact_mode_classifier,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.5,0.596366,0.53703,0.410821,0.219178,0.048398,0.047,0.02659,0.041076,0.026352,0.055903,0.489113,0.025481,0.052289,0.186233,0.572342,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.666667,0.606515,0.704691,0.411139,0.202186,0.051149,0.037719,0.019266,0.047918,0.039078,0.053165,0.471851,0.021343,0.047446,0.189936,0.570703,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.5,0.592647,0.537162,0.410952,0.214975,0.034147,0.047236,0.024322,0.047268,0.041291,0.045209,0.472339,0.018699,0.05536,0.186163,0.569862,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.333333,0.599883,0.373338,0.42615,0.201146,0.041345,0.046461,0.02367,0.039775,0.044759,0.049775,0.486187,0.023152,0.050291,0.186217,0.571263,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.666667,0.603027,0.706268,0.407286,0.21487,0.03912,0.038439,0.013283,0.040555,0.037791,0.046206,0.478775,0.020088,0.050337,0.18614,0.572855,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,1.0,0.61609,1.0,0.405027,0.214449,0.040737,0.045766,0.020513,0.042449,0.042785,0.047203,0.479368,0.018517,0.051052,0.181393,0.571217,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.666667,0.607928,0.703778,0.4026,0.207681,0.040657,0.04055,0.019563,0.041629,0.040646,0.056343,0.472486,0.029865,0.053981,0.184243,0.5712,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.5,0.595386,0.538165,0.430679,0.214087,0.042309,0.04375,0.022555,0.049821,0.037671,0.049648,0.46559,0.018038,0.050353,0.187269,0.569756,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.5,0.614609,0.536098,0.403884,0.216573,0.041064,0.047794,0.023799,0.036764,0.035457,0.053801,0.467552,0.028036,0.048454,0.185275,0.57117,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.333333,0.594395,0.370423,0.416443,0.216787,0.050687,0.040664,0.022479,0.050129,0.038875,0.056046,0.4799,0.016944,0.045965,0.189393,0.570499,0.0
minus_contact_mode_classifier,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.5,0.608065,0.537044,0.416238,0.216194,0.042531,0.039865,0.026571,0.0431,0.039447,0.055406,0.468927,0.01785,0.051189,0.187024,0.569884,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.666667,0.594405,0.706135,0.409919,0.206684,0.042302,0.041616,0.024417,0.033336,0.027426,0.049964,0.471758,0.01898,0.048561,0.187383,0.572315,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.666667,0.601299,0.707513,0.423163,0.211422,0.033101,0.05095,0.013523,0.041252,0.024695,0.048035,0.478814,0.022896,0.053237,0.185859,0.5738,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.5,0.627706,0.54186,0.425454,0.202154,0.035504,0.047696,0.016488,0.040943,0.03186,0.047304,0.483726,0.020189,0.05067,0.18511,0.573107,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.5,0.605505,0.540155,0.421964,0.213956,0.04367,0.042839,0.016262,0.031541,0.032297,0.05003,0.472318,0.019795,0.047183,0.188277,0.573362,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,0.5,0.618102,0.539741,0.411255,0.209953,0.036262,0.04214,0.0217,0.033037,0.0305,0.052296,0.477767,0.026985,0.045497,0.187792,0.572867,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.166667,0.611132,0.204919,0.413893,0.214663,0.042345,0.045358,0.018907,0.040088,0.025823,0.054087,0.478645,0.027738,0.056916,0.187291,0.573008,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.333333,0.598939,0.372521,0.412477,0.207493,0.040499,0.049609,0.01665,0.032269,0.036578,0.051835,0.47584,0.024443,0.0491,0.185765,0.5731,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.666667,0.619134,0.707011,0.420959,0.20264,0.03728,0.04521,0.021674,0.03719,0.027244,0.056425,0.480915,0.027448,0.049837,0.190182,0.572905,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.833333,0.613651,0.873212,0.417298,0.215113,0.036919,0.044986,0.020624,0.037948,0.031157,0.053116,0.481084,0.020934,0.03858,0.18969,0.572684,0.0
minus_contact_mode_classifier,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.166667,0.613462,0.207395,0.422713,0.202524,0.032175,0.047983,0.022739,0.032687,0.033584,0.050739,0.477913,0.028468,0.045656,0.189557,0.572508,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.666667,0.601748,0.703079,0.405321,0.210106,0.036546,0.046589,0.026419,0.071476,0.032155,0.045891,0.480712,0.023213,0.043544,0.18835,0.56836,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.333333,0.576355,0.369484,0.422221,0.204448,0.046255,0.043339,0.031927,0.079557,0.028324,0.047229,0.473546,0.022294,0.048233,0.18816,0.566602,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.5,0.594765,0.536587,0.431593,0.213649,0.039302,0.046983,0.026266,0.075379,0.031637,0.049567,0.474232,0.025274,0.052874,0.184765,0.567645,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.833333,0.592663,0.867856,0.414664,0.217406,0.043809,0.05546,0.024975,0.073223,0.029024,0.044776,0.472249,0.025642,0.049266,0.186309,0.568144,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,0.166667,0.59975,0.202734,0.425579,0.214995,0.047741,0.045999,0.023256,0.07469,0.029993,0.050195,0.474339,0.020869,0.054536,0.18376,0.568304,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.833333,0.59758,0.870841,0.42393,0.205552,0.050039,0.043874,0.021302,0.075111,0.032947,0.049617,0.488519,0.025357,0.050149,0.187419,0.569169,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,1.0,0.609041,1.0,0.419467,0.213046,0.047974,0.048337,0.022169,0.068666,0.033108,0.050409,0.481623,0.021752,0.053687,0.18539,0.569257,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.833333,0.589643,0.869761,0.402899,0.205635,0.035294,0.043566,0.024935,0.073268,0.027387,0.052573,0.470996,0.018968,0.049993,0.185214,0.568202,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.5,0.597567,0.535937,0.425226,0.211136,0.037986,0.05255,0.031631,0.076226,0.031418,0.052524,0.485256,0.023398,0.0507,0.188305,0.567435,0.0
minus_contact_mode_classifier,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.333333,0.59303,0.369912,0.422893,0.207415,0.044735,0.053299,0.021522,0.079088,0.036617,0.040287,0.48379,0.025514,0.05047,0.185439,0.568161,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.5,0.602383,0.536958,0.419698,0.217854,0.049093,0.055304,0.026546,0.037125,0.025691,0.05211,0.484405,0.02386,0.057831,0.189457,0.572515,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.5,0.596343,0.536413,0.416309,0.216342,0.048023,0.056812,0.023111,0.046564,0.030151,0.056129,0.48971,0.029963,0.051897,0.18518,0.572047,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.833333,0.60505,0.87036,0.427994,0.22319,0.051819,0.050348,0.023368,0.042085,0.030339,0.051137,0.485063,0.030386,0.053916,0.186869,0.572163,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,1.0,0.609183,1.0,0.424029,0.214865,0.043117,0.053564,0.029139,0.043378,0.021016,0.047041,0.484898,0.024141,0.05081,0.18623,0.571904,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,0.5,0.597713,0.537858,0.408725,0.208052,0.049457,0.050065,0.019085,0.042676,0.028996,0.049842,0.471999,0.022172,0.042742,0.186535,0.57207,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.666667,0.620001,0.703393,0.421527,0.210854,0.045582,0.055002,0.027235,0.04019,0.027157,0.052039,0.474545,0.032541,0.05598,0.187507,0.571396,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.833333,0.61295,0.869992,0.41471,0.210435,0.043895,0.057354,0.021802,0.038651,0.03121,0.051738,0.468673,0.031998,0.048849,0.18546,0.571688,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,7,6,cannot localize contact-mode boundaries,0.666667,0.610091,0.703751,0.422834,0.211718,0.041724,0.060543,0.022749,0.038507,0.024603,0.052919,0.46125,0.024705,0.048325,0.190032,0.571644,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,8,6,cannot localize contact-mode boundaries,0.666667,0.602827,0.70267,0.421449,0.217088,0.048495,0.054325,0.032259,0.036733,0.033881,0.047403,0.479671,0.030393,0.05399,0.189246,0.570758,0.0
minus_contact_mode_classifier,cable_routing,release_snap,heldout_mixed_non_smooth_stress,9,6,cannot localize contact-mode boundaries,0.666667,0.618746,0.703111,0.422792,0.218672,0.046954,0.058565,0.026302,0.038441,0.035262,0.044083,0.482021,0.031966,0.054387,0.18633,0.571511,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,0,6,cannot localize contact-mode boundaries,0.833333,0.592112,0.86707,0.400308,0.227636,0.034321,0.050861,0.024021,0.063775,0.030867,0.055214,0.47615,0.025398,0.052718,0.189488,0.569319,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,1,6,cannot localize contact-mode boundaries,0.5,0.588996,0.537686,0.424398,0.215631,0.041836,0.050533,0.015443,0.060376,0.031647,0.049237,0.471729,0.02123,0.045065,0.19074,0.570618,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,2,6,cannot localize contact-mode boundaries,0.5,0.60661,0.535791,0.416507,0.226195,0.040529,0.046705,0.024599,0.059099,0.035893,0.044547,0.483175,0.025034,0.059217,0.186201,0.569719,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,3,6,cannot localize contact-mode boundaries,0.5,0.595407,0.535094,0.416009,0.221524,0.035812,0.054175,0.021594,0.059572,0.033613,0.054111,0.471183,0.027211,0.051265,0.190288,0.569586,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,4,6,cannot localize contact-mode boundaries,0.5,0.591207,0.534626,0.411531,0.218252,0.044357,0.050827,0.018891,0.067549,0.040211,0.051587,0.479712,0.025825,0.052815,0.190903,0.569177,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,5,6,cannot localize contact-mode boundaries,0.5,0.588371,0.536555,0.418065,0.219698,0.044373,0.049889,0.021296,0.062125,0.031011,0.047817,0.484057,0.02151,0.054525,0.187706,0.570356,0.0
minus_contact_mode_classifier,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,6,6,cannot localize contact-mode boundaries,0.666667,0.615455,0.703523,0.428009,0.210532,0.049093,0.04989,0.022607,0.061667,0.024162,0.052356,0.479596,0.028423,0.061596,0.187646,0.570485,0.0
