method,task,regime,split,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,unseen_geometry,10,0.6,0.139446,0.577094,0.139551,0.272725,0.00491,0.288684,0.002868,0.119549,0.002406,0.093956,0.002145,0.056274,0.002056,0.089546,0.001597,0.079532,0.002236,0.059037,0.003093,0.26548,0.003551,0.084336,0.002317,0.082216,0.002438,0.14475,0.002396,0.400571,0.000341,0.0,0.0
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,unseen_friction,10,0.516667,0.209169,0.489928,0.209035,0.262896,0.002315,0.282553,0.002751,0.120083,0.001995,0.088814,0.001901,0.056692,0.001772,0.080687,0.001753,0.124883,0.00262,0.063749,0.001602,0.257023,0.004595,0.08841,0.002072,0.089959,0.002656,0.1474,0.002242,0.390858,0.000345,0.0,0.0
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,unseen_compliance,10,0.433333,0.099798,0.405734,0.099809,0.262231,0.002906,0.290404,0.004521,0.126493,0.002536,0.091768,0.003786,0.057069,0.002678,0.089186,0.001673,0.094667,0.003477,0.065676,0.002237,0.256607,0.005333,0.089762,0.00243,0.092381,0.002088,0.149574,0.002589,0.387544,0.000452,0.0,0.0
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,actuator_latency,10,0.483333,0.141556,0.454695,0.141858,0.262719,0.003713,0.292275,0.003082,0.123685,0.002236,0.094871,0.002656,0.06113,0.003022,0.086352,0.00335,0.094251,0.004332,0.069963,0.002019,0.254103,0.004005,0.092869,0.001906,0.093505,0.001862,0.150789,0.001929,0.387101,0.000864,0.0,0.0
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,sensor_dropout,10,0.55,0.138165,0.517226,0.13818,0.242599,0.006157,0.294269,0.003811,0.126945,0.00185,0.095219,0.001888,0.062139,0.00147,0.084946,0.001819,0.095851,0.002861,0.077077,0.002308,0.229931,0.002693,0.092859,0.003065,0.094302,0.002465,0.15163,0.002154,0.383912,0.000435,0.0,0.0
smooth_dynamics_world_model,peg_insertion,friction_cone_inversion,heldout_mixed_non_smooth_stress,10,0.45,0.129298,0.409335,0.128978,0.245535,0.004712,0.305625,0.00221,0.141546,0.003171,0.107042,0.002551,0.065364,0.002019,0.098931,0.004382,0.130073,0.002711,0.075209,0.002379,0.23527,0.005897,0.099564,0.001996,0.108443,0.001386,0.155758,0.001769,0.365213,0.00039,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,nominal,10,0.516667,0.185111,0.510776,0.184588,0.297612,0.005913,0.286641,0.003637,0.094552,0.003061,0.076637,0.002249,0.055123,0.001762,0.06547,0.002371,0.039712,0.002142,0.07634,0.002809,0.311662,0.003585,0.064776,0.002882,0.055562,0.002147,0.131023,0.001404,0.442707,0.000481,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,seen_contact_shift,10,0.566667,0.121254,0.544405,0.12185,0.280739,0.004113,0.306019,0.003863,0.119448,0.00241,0.097203,0.003088,0.065049,0.002226,0.075477,0.002149,0.060832,0.002166,0.087309,0.002056,0.283195,0.005205,0.081317,0.002046,0.076157,0.001939,0.141862,0.001881,0.41442,0.000633,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,unseen_geometry,10,0.366667,0.1809,0.340751,0.175295,0.2673,0.004583,0.321819,0.002729,0.134073,0.002358,0.113976,0.002189,0.072853,0.002796,0.089528,0.003013,0.065272,0.0024,0.095754,0.002077,0.268816,0.004199,0.089104,0.00214,0.086488,0.002253,0.145681,0.001951,0.399426,0.000652,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,unseen_friction,10,0.533333,0.152444,0.499074,0.152435,0.262468,0.004499,0.320088,0.00299,0.133069,0.0023,0.104478,0.001992,0.071645,0.001766,0.07961,0.002664,0.098597,0.001892,0.098816,0.003271,0.258499,0.004118,0.088222,0.002527,0.089601,0.00255,0.149327,0.002162,0.390914,0.000557,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,unseen_compliance,10,0.45,0.138165,0.417102,0.132882,0.267018,0.0048,0.329335,0.004303,0.140956,0.002405,0.110816,0.002298,0.074905,0.002623,0.09013,0.00186,0.076403,0.001806,0.101359,0.00183,0.25599,0.005463,0.088909,0.002432,0.096781,0.003038,0.151013,0.002351,0.386198,0.000708,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,actuator_latency,10,0.483333,0.102726,0.442609,0.102491,0.260246,0.005452,0.339434,0.003383,0.137914,0.002031,0.114063,0.002743,0.086819,0.003336,0.084084,0.001973,0.078979,0.002786,0.125746,0.002717,0.249579,0.00538,0.091436,0.003287,0.09504,0.002385,0.149876,0.001573,0.384425,0.000758,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,sensor_dropout,10,0.483333,0.123674,0.441021,0.123741,0.242337,0.004622,0.330501,0.002987,0.138474,0.00285,0.115967,0.003555,0.082555,0.002385,0.087338,0.002809,0.080322,0.002548,0.120787,0.002984,0.234616,0.006353,0.092275,0.003015,0.096755,0.002159,0.152228,0.001765,0.382134,0.000895,0.0,0.0
smooth_dynamics_world_model,peg_insertion,actuator_backlash,heldout_mixed_non_smooth_stress,10,0.35,0.132916,0.302656,0.127105,0.241308,0.003973,0.352689,0.002648,0.158842,0.002503,0.12938,0.003278,0.089687,0.001578,0.097759,0.002999,0.107439,0.003303,0.126736,0.002548,0.234887,0.005361,0.099449,0.001813,0.111986,0.002838,0.156842,0.002082,0.363469,0.000535,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,nominal,10,0.433333,0.139446,0.420418,0.139715,0.296516,0.006426,0.302831,0.002701,0.106806,0.002831,0.090704,0.003526,0.056214,0.001954,0.086761,0.002143,0.045681,0.002034,0.069422,0.002371,0.308425,0.006257,0.076456,0.001361,0.054412,0.003689,0.132332,0.002607,0.439743,0.000748,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,seen_contact_shift,10,0.5,0.14609,0.469766,0.145742,0.277068,0.003822,0.323898,0.002392,0.135497,0.002144,0.116721,0.003049,0.067209,0.001912,0.102686,0.002589,0.068076,0.001401,0.080832,0.002278,0.278563,0.003291,0.090771,0.004147,0.077957,0.002736,0.1404,0.000836,0.410518,0.000418,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,unseen_geometry,10,0.4,0.111045,0.357265,0.111091,0.26948,0.004327,0.342592,0.00278,0.157813,0.002157,0.143936,0.002614,0.077432,0.002231,0.122123,0.001827,0.076682,0.002526,0.088771,0.002066,0.264059,0.00614,0.103621,0.003198,0.086108,0.002458,0.144219,0.001249,0.394282,0.000298,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,unseen_friction,10,0.5,0.097393,0.455789,0.097507,0.265096,0.002641,0.338772,0.004515,0.156488,0.002593,0.128086,0.002367,0.077966,0.003038,0.110055,0.002399,0.119586,0.001729,0.090464,0.001261,0.259478,0.003428,0.102758,0.001591,0.092302,0.002885,0.148696,0.001506,0.385301,0.000632,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,unseen_compliance,10,0.4,0.099798,0.352429,0.099649,0.262705,0.002359,0.353831,0.003715,0.164279,0.003868,0.137408,0.002582,0.08099,0.001691,0.117871,0.001882,0.091981,0.002614,0.094903,0.002513,0.25766,0.005085,0.109413,0.00203,0.096707,0.00229,0.151924,0.001673,0.381366,0.000429,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,actuator_latency,10,0.483333,0.141556,0.434548,0.142015,0.26569,0.002661,0.355867,0.005014,0.162426,0.002566,0.134299,0.001894,0.089411,0.002312,0.111274,0.003042,0.090151,0.00122,0.116038,0.002491,0.255518,0.003304,0.111958,0.001978,0.097869,0.003105,0.149738,0.002022,0.38078,0.000614,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,sensor_dropout,10,0.316667,0.076222,0.264512,0.076049,0.23874,0.0051,0.349984,0.002754,0.165105,0.001607,0.13846,0.001823,0.086145,0.00318,0.114225,0.002785,0.093047,0.002196,0.113812,0.001432,0.234285,0.004972,0.108256,0.00257,0.099751,0.001716,0.151489,0.001452,0.377869,0.000648,0.0,0.0
smooth_dynamics_world_model,peg_insertion,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,10,0.383333,0.161875,0.325614,0.155837,0.247822,0.00438,0.373555,0.002767,0.185509,0.001515,0.162811,0.002638,0.097913,0.001953,0.132055,0.002597,0.124222,0.002267,0.117108,0.001336,0.233669,0.0038,0.11804,0.002241,0.114253,0.001997,0.157922,0.002077,0.35739,0.00045,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,nominal,10,0.583333,0.111578,0.599575,0.111462,0.298397,0.004259,0.224159,0.002627,0.057904,0.002309,0.034446,0.002124,0.017535,0.001763,0.03538,0.002469,0.029803,0.003045,0.035094,0.00146,0.305699,0.004881,0.030993,0.002832,0.050161,0.003213,0.131446,0.001436,0.451789,0.000511,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,seen_contact_shift,10,0.7,0.126985,0.705841,0.125735,0.277191,0.003525,0.230863,0.003807,0.065534,0.003361,0.037709,0.002594,0.018534,0.002858,0.03861,0.00348,0.050174,0.001861,0.044143,0.002161,0.279299,0.006958,0.031744,0.00224,0.064905,0.002544,0.14178,0.001814,0.425703,0.000877,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,unseen_geometry,10,0.566667,0.130667,0.569562,0.13077,0.268814,0.005017,0.232406,0.002781,0.069388,0.002363,0.040107,0.002128,0.02333,0.002912,0.042122,0.002583,0.055613,0.002705,0.045464,0.002068,0.267819,0.005846,0.03252,0.002957,0.076878,0.002772,0.144306,0.00214,0.412308,0.000546,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,unseen_friction,10,0.566667,0.121254,0.565239,0.120902,0.261251,0.004385,0.23713,0.003859,0.07033,0.001676,0.040846,0.003405,0.020383,0.002843,0.039933,0.003028,0.088114,0.001731,0.049239,0.002321,0.258779,0.006854,0.034407,0.00239,0.083284,0.003118,0.14728,0.001332,0.403427,0.000651,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,unseen_compliance,10,0.55,0.161875,0.548695,0.161403,0.259116,0.004346,0.235816,0.003329,0.075334,0.002604,0.03999,0.001939,0.02106,0.002578,0.043398,0.002331,0.067298,0.003013,0.049164,0.00238,0.255622,0.005991,0.035994,0.003062,0.087828,0.002551,0.148814,0.001921,0.399655,0.000492,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,actuator_latency,10,0.7,0.117277,0.69905,0.116874,0.263981,0.003156,0.236429,0.003161,0.074084,0.002618,0.039187,0.002702,0.02147,0.002663,0.040611,0.001926,0.065661,0.001727,0.04895,0.00107,0.252019,0.004916,0.033881,0.00346,0.087064,0.003398,0.150882,0.002554,0.399787,0.000417,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,sensor_dropout,10,0.633333,0.126985,0.628078,0.127285,0.243172,0.005076,0.238242,0.00221,0.075994,0.002599,0.042512,0.001947,0.020288,0.002955,0.042577,0.003389,0.07087,0.002871,0.059428,0.002834,0.234379,0.003559,0.034122,0.002945,0.087875,0.001492,0.150315,0.001887,0.396692,0.00078,0.0,0.0
smooth_dynamics_world_model,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,10,0.516667,0.09045,0.507036,0.090689,0.243982,0.003602,0.241884,0.002971,0.079703,0.001827,0.043556,0.002158,0.023193,0.001895,0.048825,0.001105,0.094741,0.001864,0.053776,0.002849,0.231456,0.003516,0.035971,0.003327,0.100499,0.00245,0.157303,0.001702,0.379147,0.000364,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,nominal,10,0.466667,0.136002,0.466266,0.136119,0.292619,0.004103,0.265856,0.003271,0.08965,0.002175,0.068506,0.002226,0.043922,0.001766,0.049515,0.00108,0.031711,0.003038,0.052889,0.002181,0.302657,0.006561,0.064989,0.002103,0.049953,0.002408,0.132274,0.002195,0.446083,0.000504,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,seen_contact_shift,10,0.55,0.098,0.535943,0.097625,0.276223,0.00382,0.278454,0.003701,0.113267,0.001938,0.087187,0.003656,0.051757,0.003075,0.059428,0.002353,0.051077,0.001989,0.061357,0.002196,0.282206,0.003941,0.079759,0.001794,0.073313,0.002643,0.141889,0.002468,0.41874,0.000647,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,unseen_geometry,10,0.466667,0.136002,0.444216,0.136332,0.269057,0.005378,0.291205,0.002076,0.129988,0.002938,0.108191,0.002802,0.055841,0.003512,0.065055,0.001877,0.0569,0.001422,0.062262,0.003309,0.268885,0.004688,0.084206,0.0032,0.083504,0.002395,0.147174,0.002175,0.4051,0.000535,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,unseen_friction,10,0.516667,0.09045,0.491481,0.090668,0.265063,0.002961,0.286443,0.002615,0.130529,0.001658,0.099602,0.00321,0.059678,0.004232,0.063301,0.003558,0.092333,0.002448,0.066172,0.002034,0.265614,0.003192,0.087349,0.001349,0.08735,0.002551,0.147602,0.001845,0.395268,0.000755,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,unseen_compliance,10,0.533333,0.094927,0.506118,0.094424,0.26032,0.004726,0.292408,0.002493,0.136747,0.001724,0.102967,0.001622,0.060527,0.002725,0.069246,0.002697,0.069277,0.002093,0.067313,0.002316,0.25856,0.005533,0.089689,0.00164,0.095019,0.003778,0.150327,0.001324,0.391168,0.000584,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,actuator_latency,10,0.6,0.130667,0.572462,0.131322,0.264263,0.005745,0.295885,0.00322,0.13586,0.002297,0.102515,0.002207,0.064958,0.00246,0.063083,0.002245,0.068396,0.002614,0.079646,0.002364,0.261055,0.005276,0.088207,0.002838,0.094478,0.003095,0.151195,0.002699,0.39134,0.000628,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,sensor_dropout,10,0.533333,0.160033,0.501259,0.160158,0.239796,0.003729,0.294367,0.004294,0.138674,0.002007,0.106155,0.002398,0.061699,0.003172,0.06552,0.002672,0.070683,0.002059,0.083961,0.002588,0.229545,0.003929,0.089945,0.001809,0.092719,0.003464,0.151202,0.002303,0.387911,0.000659,0.0,0.0
smooth_dynamics_world_model,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,10,0.433333,0.130667,0.396062,0.124965,0.242904,0.004711,0.309238,0.003144,0.157662,0.002583,0.12217,0.002583,0.070241,0.002045,0.07317,0.002784,0.0991,0.001689,0.083356,0.003553,0.22976,0.005381,0.099384,0.002505,0.108508,0.002783,0.157194,0.001805,0.369204,0.00051,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,nominal,10,0.633333,0.094927,0.63655,0.094535,0.289538,0.005789,0.247974,0.003791,0.069911,0.00223,0.052713,0.00209,0.040479,0.001475,0.052275,0.002885,0.057524,0.002445,0.045699,0.001306,0.306003,0.007268,0.06246,0.001962,0.050689,0.001898,0.132017,0.002138,0.444459,0.000527,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,seen_contact_shift,10,0.533333,0.1809,0.524826,0.17964,0.275677,0.004606,0.258598,0.002781,0.089559,0.002703,0.065661,0.002377,0.046238,0.002085,0.059966,0.00195,0.082721,0.003261,0.056066,0.00161,0.279783,0.003543,0.073622,0.002021,0.072243,0.002265,0.142188,0.001617,0.416837,0.000503,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,unseen_geometry,10,0.55,0.119778,0.535173,0.119168,0.270676,0.004145,0.263441,0.002648,0.096414,0.003426,0.075659,0.002909,0.048798,0.003177,0.065844,0.001732,0.090837,0.002813,0.060063,0.00316,0.272913,0.004568,0.078922,0.002238,0.079087,0.002661,0.146577,0.002326,0.403604,0.000771,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,unseen_friction,10,0.516667,0.164779,0.496219,0.164277,0.263235,0.0042,0.265747,0.003293,0.096651,0.00293,0.074187,0.002037,0.050174,0.002384,0.065065,0.00226,0.139292,0.002942,0.062747,0.003079,0.260613,0.006123,0.082013,0.001941,0.08653,0.002325,0.148826,0.002349,0.392461,0.000772,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,unseen_compliance,10,0.566667,0.099798,0.544908,0.099908,0.263789,0.004203,0.2742,0.004053,0.101519,0.00236,0.078255,0.002261,0.057224,0.003558,0.069391,0.002826,0.106242,0.002468,0.063933,0.002401,0.258811,0.005351,0.087238,0.001906,0.092052,0.002409,0.148566,0.001957,0.388707,0.00064,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,actuator_latency,10,0.716667,0.098,0.695158,0.098073,0.264219,0.002937,0.273553,0.003488,0.100357,0.001965,0.07713,0.001855,0.056554,0.002822,0.06605,0.001681,0.104397,0.003101,0.068807,0.003537,0.255539,0.006012,0.085835,0.002692,0.091247,0.002033,0.150895,0.002068,0.389093,0.00085,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,sensor_dropout,10,0.566667,0.121254,0.540895,0.120903,0.245526,0.003131,0.269714,0.002322,0.105208,0.002174,0.079107,0.002801,0.056237,0.00279,0.065235,0.002715,0.109554,0.002356,0.079705,0.003411,0.230627,0.005018,0.08497,0.002582,0.093279,0.002106,0.154001,0.002717,0.385714,0.000621,0.0,0.0
smooth_dynamics_world_model,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,10,0.416667,0.111578,0.383103,0.111836,0.243175,0.00547,0.280209,0.003895,0.117195,0.003165,0.087268,0.002666,0.061585,0.002117,0.073695,0.003102,0.146238,0.001928,0.076262,0.003504,0.233718,0.004952,0.093104,0.002036,0.106845,0.001549,0.158739,0.001366,0.366917,0.000672,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,nominal,10,0.633333,0.106689,0.637498,0.106558,0.297922,0.003727,0.248154,0.00333,0.068904,0.003051,0.066849,0.002063,0.038077,0.001574,0.047074,0.001731,0.037997,0.002252,0.050576,0.002489,0.304739,0.005756,0.060549,0.00282,0.051225,0.002949,0.133368,0.001226,0.446826,0.000363,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,seen_contact_shift,10,0.583333,0.111578,0.576015,0.111414,0.277258,0.004569,0.257966,0.002612,0.082897,0.001964,0.075864,0.002635,0.044369,0.002653,0.050635,0.001858,0.058934,0.001968,0.059898,0.002209,0.282319,0.004362,0.074446,0.001972,0.069862,0.00252,0.142637,0.001917,0.420106,0.000551,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,unseen_geometry,10,0.633333,0.106689,0.618591,0.106406,0.271261,0.004942,0.268871,0.003023,0.095155,0.00237,0.089736,0.003079,0.04822,0.001805,0.055296,0.002341,0.06611,0.002299,0.064057,0.002819,0.265767,0.005159,0.079556,0.002694,0.079954,0.00209,0.144764,0.001922,0.406295,0.000664,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,unseen_friction,10,0.533333,0.126985,0.513973,0.127165,0.263848,0.005361,0.266192,0.003824,0.096337,0.001833,0.090469,0.001637,0.052609,0.002318,0.056133,0.001453,0.099538,0.00255,0.066908,0.002298,0.258273,0.004194,0.084488,0.002656,0.084843,0.001853,0.147417,0.001836,0.396029,0.000531,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,unseen_compliance,10,0.666667,0.161508,0.645496,0.161989,0.255725,0.005426,0.276265,0.002611,0.098734,0.004328,0.090543,0.002081,0.052446,0.003074,0.06235,0.003607,0.079764,0.001322,0.067051,0.002407,0.257233,0.003544,0.086622,0.001939,0.092665,0.002238,0.151912,0.001259,0.392151,0.000628,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,actuator_latency,10,0.666667,0.119282,0.64522,0.118906,0.261046,0.002687,0.275191,0.00247,0.097232,0.001834,0.093426,0.002474,0.058053,0.001785,0.055761,0.001916,0.076861,0.002485,0.076313,0.001551,0.251493,0.005125,0.085836,0.001404,0.092712,0.003523,0.148816,0.001519,0.391857,0.000598,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,sensor_dropout,10,0.583333,0.163333,0.56095,0.159466,0.239976,0.0063,0.273887,0.002753,0.101516,0.002826,0.094225,0.002533,0.054197,0.001892,0.058735,0.002583,0.080206,0.001999,0.083511,0.002448,0.234427,0.005512,0.083699,0.002698,0.092671,0.002363,0.150451,0.001906,0.389246,0.000589,0.0,0.0
smooth_dynamics_world_model,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,10,0.65,0.141556,0.618626,0.141433,0.245623,0.004707,0.285007,0.003899,0.110533,0.001743,0.101164,0.001674,0.058112,0.001514,0.06239,0.002707,0.107101,0.001952,0.080805,0.00277,0.22997,0.005108,0.096588,0.00196,0.10482,0.002298,0.15591,0.002442,0.371474,0.000392,0.0,0.0
smooth_dynamics_world_model,drawer_opening,contact_jamming,nominal,10,0.5,0.108889,0.501513,0.109033,0.29796,0.005481,0.252637,0.00245,0.075064,0.001302,0.058228,0.001901,0.043336,0.002243,0.073477,0.002861,0.040407,0.002184,0.048319,0.001981,0.311113,0.004567,0.069628,0.001565,0.050685,0.003433,0.134844,0.001366,0.443586,0.000699,0.0,0.0
smooth_dynamics_world_model,drawer_opening,contact_jamming,seen_contact_shift,10,0.5,0.128839,0.488167,0.128811,0.278303,0.003729,0.265233,0.00151,0.092306,0.002344,0.073534,0.003086,0.04973,0.00262,0.086917,0.002275,0.062456,0.002832,0.055387,0.00163,0.28083,0.003122,0.079792,0.002035,0.070677,0.002184,0.140843,0.001423,0.415302,0.000537,0.0,0.0
smooth_dynamics_world_model,drawer_opening,contact_jamming,unseen_geometry,10,0.466667,0.081485,0.446486,0.081149,0.269609,0.003955,0.272495,0.002626,0.103031,0.002095,0.087326,0.001367,0.056367,0.002137,0.102105,0.002455,0.066164,0.002033,0.061031,0.002643,0.266165,0.003601,0.089875,0.001489,0.079947,0.002168,0.147598,0.001834,0.400411,0.000338,0.0,0.0
smooth_dynamics_world_model,drawer_opening,contact_jamming,unseen_friction,10,0.466667,0.081485,0.442657,0.081802,0.264042,0.0041,0.274154,0.001876,0.104965,0.002873,0.084953,0.001881,0.056068,0.000877,0.091903,0.002543,0.10676,0.004223,0.060968,0.003093,0.253022,0.003786,0.091799,0.002158,0.085262,0.002643,0.148244,0.001801,0.39104,0.000461,0.0,0.0
